cnpj;matriz;data_abertura;n_razao_social;cd_natureza_juridica;de_natureza_juridica;nm_logradouro;nu_logradouro;cep;bairro;municipio;uf;situacao;classif_natureza_juridica;vl_latitude;vl_longitude;vl_total_veiculos_antt;vl_total_veiculos_leves;vl_total_veiculos_pesados;simples;qt_filial;simei;de_saude_tributaria;de_nivel_atividade
89769681000160;MATRIZ;1979-02-22;DARCI OSMAR VEIGA ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA SANTA RITA;3802;92480970;CALIFORNIA;NOVA SANTA RITA;RS;ATIVA;PRIVADO;-29,8496245;-51,273194;S/N;2;0;SIM;S/N;NAO;AZUL;ALTA
14596684000140;MATRIZ;2011-11-09;SOLANGE PLOVAS MEI;2135;EMPRESARIO INDIVIDUAL;RUA KARL JOSEPH HOFFMAN;1;84178275;CANTAGALO;CASTRO;PR;ATIVA;PRIVADO;-24,8156183;-49,9985203;S/N;S/N;S/N;SIM;S/N;SIM;AMARELO;MEDIA
14576866000150;MATRIZ;2011-11-07;JAMIL BUZAR GEREISSAT NETO MEI;2135;EMPRESARIO INDIVIDUAL;S/N;S/N;S/N;S/N;S/N;S/N;BAIXADA;PRIVADO;-4,4605557;-43,88945;S/N;S/N;S/N;NAO;S/N;NAO;VERDE;INATIVA
11522509000110;MATRIZ;2010-02-09;PALMETTO SERVICOS GRAFICOS EPP LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA RAUL VEIGA;SN;25056120;JARDIM GRAMACHO;DUQUE DE CAXIAS;RJ;ATIVA;PRIVADO;-22,7613052;-43,2809546;S/N;1;0;NAO;S/N;NAO;AZUL;MEDIA
12943806000100;MATRIZ;2010-12-01;JACIARA DE JESUS TEIXEIRA MEI;2135;EMPRESARIO INDIVIDUAL;TRAVESSA TERCEIRA TRAVESSA PAULO SILVA;42;48120000;POJUCA NOVA;POJUCA;BA;BAIXADA;PRIVADO;-12,4308263;-38,3281873;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
14362836000140;MATRIZ;2011-09-23;RAFAEL ROMARIO DA SILVA ROCHA ME;2135;EMPRESARIO INDIVIDUAL;FAZENDA SANTA MARGARIDA;8A;59240000;ZONA RURAL;TANGARA;RN;ATIVA;PRIVADO;-6,1968905;-35,7992094;S/N;S/N;S/N;SIM;S/N;NAO;AZUL;ALTA
26161612000150;MATRIZ;1996-05-23;RAFAEL JEREMIAS DA SILVEIRA ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA DOIS;354;38500000;CARMO;MONTE CARMELO;MG;ATIVA;PRIVADO;-18,7499905;-47,473634;S/N;S/N;S/N;NAO;S/N;NAO;LARANJA;MEDIA
08518879000250;FILIAL;2007-02-27;COMERCIAL MILLONAS DE TECIDOS EIRELI ME;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;RUA MARTIN BURCHARD;265;03045020;BRAS;SAO PAULO;SP;ATIVA;PRIVADO;-23,5464292;-46,6175865;S/N;S/N;S/N;NAO;S/N;NAO;VERDE;MEDIA
81305344000100;MATRIZ;1989-04-12;JOELSON CLOVES DA SILVA;4014;EMPRESA INDIVIDUAL IMOBILIARIA;RUA DOMENICO SONEGO;541;88804050;SANTA BARBARA;CRICIUMA;SC;BAIXADA;PRIVADO;-28,6873796;-49,3813193;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
81821258000150;MATRIZ;1969-04-30;FAUSTINONI E FAUSTINONI;2070;SOCIEDADE EMPRESARIA EM NOME COLETIVO;RUA RIO GRANDE DO SUL;SN;84940000;VILA BARBOSA;SIQUEIRA CAMPOS;PR;BAIXADA;PRIVADO;-23,6872493;-49,8260538;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
93268084000120;MATRIZ;1990-02-21;LEDI MARIA ALVES DE FREITAS;2135;EMPRESARIO INDIVIDUAL;RUA SAO MANOEL;2104;90620110;RIO BRANCO;PORTO ALEGRE;RS;BAIXADA;PRIVADO;-30,0517754;-51,1994281;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
93511566000240;FILIAL;1999-04-09;MILENE ZENAIDE SCMITZ DE VARGAS ME;2135;EMPRESARIO INDIVIDUAL;RUA VITALINO BATISTA DE ANDRADE;76;93214590;CENTRO;SAPUCAIA DO SUL;RS;BAIXADA;PRIVADO;-29,8229742;-51,1570713;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
90197799000140;MATRIZ;1984-12-02;VEICULOS OLIVEIRA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA JOAO PESSOA;540;95680000;CENTRO;CANELA;RS;BAIXADA;PRIVADO;-29,3570065;-50,8075114;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
31029119000110;MATRIZ;1986-07-08;NOURIVAL PINHEIRO BAR;2135;EMPRESARIO INDIVIDUAL;RUA EDUARDO COTRIM;517;27511010;LAVA PES;RESENDE;RJ;BAIXADA;PRIVADO;-22,4726187;-44,4429557;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
25387895000190;MATRIZ;1988-07-15;ELI QUEIROZ;2135;EMPRESARIO INDIVIDUAL;RUA NEUZA BORGES CUNHA;10;37950000;CONJ H MONS MANCINI;SAO SEBASTIAO DO PARAISO;MG;BAIXADA;PRIVADO;-20,9109406;-46,9870801;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
22328496000160;MATRIZ;1986-12-01;ALAIR DUTRA DE ARANTES ME;2135;EMPRESARIO INDIVIDUAL;PRACA BENEDITO VALADARES;33;36950000;CENTRO;IPANEMA;MG;BAIXADA;PRIVADO;-19,7995283;-41,7168497;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
49757719000160;MATRIZ;1978-02-17;ORQUESTRA FILARMONICA DE OSASCO;3999;ASSOCIACAO PRIVADA;RUA DONA PRIMITIVA VIANCO;1045;06010000;CENTRO;OSASCO;SP;BAIXADA;PRIVADO;-23,5376238;-46,7759351;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
25945262000150;MATRIZ;1989-07-20;JOSE SIMAO FERREIRA;2135;EMPRESARIO INDIVIDUAL;RUA DEZESSETE;71;31985180;DOM SILVERIO;BELO HORIZONTE;MG;BAIXADA;PRIVADO;-19,8262571;-43,9286062;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
57592685000120;MATRIZ;1972-04-27;IRMAOS DOI LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;ESTRADA DA QUINTA DIVISAO;84;09401010;B OURO F PAULISTA;RIBEIRAO PIRES;SP;BAIXADA;PRIVADO;-23,6837783;-46,3436469;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
73404311000190;MATRIZ;1993-09-16;MULTIMARCAS LIDER ELETRONICOS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA ALVORADA;3000;21853480;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;BAIXADA;PRIVADO;-23,0013325;-43,3660535;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
73874372000110;MATRIZ;1993-12-09;A EKHARDT & CIA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA JUSCELINO KUBITSCHEK;3040;85853000;SEDE;FOZ DO IGUACU;PR;BAIXADA;PRIVADO;-25,5170351;-54,5846339;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
74181769000190;MATRIZ;1994-02-04;MARTINHO JACOB RANGHETTI;2135;EMPRESARIO INDIVIDUAL;RUA JOSE FRANCISCO LAURINDO;1966;88370573;SAO DOMINGOS;NAVEGANTES;SC;BAIXADA;PRIVADO;-26,8786524;-48,6802543;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
76094960000120;MATRIZ;1982-04-14;MARIA A LEAL CLARO;2135;EMPRESARIO INDIVIDUAL;RUA DOUTOR PAULA E SILVA;625;86420000;CENTRO;CARLOPOLIS;PR;BAIXADA;PRIVADO;-23,4268591;-49,719978;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
79778742000100;MATRIZ;1987-01-19;APARECIDO RELCH CONFECCOES;2135;EMPRESARIO INDIVIDUAL;AVENIDA TUIUTI;1319;87040360;VILA MORANGUEIRA;MARINGA;PR;BAIXADA;PRIVADO;-23,4166974;-51,905433;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
74491531000160;MATRIZ;1994-04-29;CAIXA DE CUSTEIO ESC DA EESG OTONIEL MOTA;3999;ASSOCIACAO PRIVADA;RUA PRUDENTE DE MORAIS;764;14015100;CENTRO;RIBEIRAO PRETO;SP;BAIXADA;PRIVADO;-21,1810742;-47,8094094;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
48779235000150;MATRIZ;1977-05-05;PRONUPCIA ENXOVAIS E GRINALDAS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA SAO CAETANO;241;01104001;LUZ;SAO PAULO;SP;BAIXADA;PRIVADO;-23,5347626;-46,6306938;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
90520917000100;MATRIZ;1985-11-01;D A BARRETO COMERCIO E REPRESENTACOES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DOUTOR PEREIRA NETO;600;91920530;TRISTEZA;PORTO ALEGRE;RS;BAIXADA;PRIVADO;-30,1104692;-51,2466352;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
33149501003370;FILIAL;1982-01-08;FERNANDO CHINAGLIA DISTRIBUIDORA SA;2054;SOCIEDADE ANONIMA FECHADA;RUA ENGENHEIRO ROBERTO MANGE;426;79005420;AMAMBAI;CAMPO GRANDE;MS;BAIXADA;PRIVADO;-20,4686654;-54,626946;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
88301155005330;FILIAL;2000-02-10;MOINHOS CRUZEIRO DO SUL SA;2054;SOCIEDADE ANONIMA FECHADA;RUA MANUEL LUCAS DE OLIVEIRA;93;96030370;FRAGATA;PELOTAS;RS;BAIXADA;PRIVADO;-31,7655394;-52,358426;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
93871531000130;MATRIZ;1991-02-28;TERESINHA ANTUNES ZAPAROLLI;2135;EMPRESARIO INDIVIDUAL;RUA ATILIO BONOTTO;345;95300000;VILA NUNES;LAGOA VERMELHA;RS;BAIXADA;PRIVADO;-28,2092212;-51,5256087;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
92627876000180;MATRIZ;1989-03-14;SELU COMERCIO ATACADISTA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA COROADOS;263;94940070;VILA MONTE CARLO;CACHOEIRINHA;RS;BAIXADA;PRIVADO;-29,9365722;-51,0860124;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
89033773000340;FILIAL;2001-01-16;LOJAS PAPELITA DO BRASIL PAPELARIA EPP LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA GENERAL NETTO;554;99010022;CENTRO;PASSO FUNDO;RS;BAIXADA;PRIVADO;-28,2612222;-52,4081942;S/N;S/N;S/N;SIM;S/N;NAO;S/N;INATIVA
18755058000100;MATRIZ;1983-09-27;ALBERTO GOMES SALES;2135;EMPRESARIO INDIVIDUAL;RUA PRINCIPAL;SN;36820000;BOM JESUS;DIVINO;MG;BAIXADA;PRIVADO;-20,6155413;-42,1479013;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
29103546000150;MATRIZ;1973-10-01;INDUSTRIA E COMERCIO DE CERAMICA DE CIMENTO LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ANTONIO BEZERRA;51;28540000;JARDIM DE ALAH;CORDEIRO;RJ;BAIXADA;PRIVADO;-22,0150081;-42,3667954;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
25033101000190;MATRIZ;1988-11-02;FAUSTO SKAF;2135;EMPRESARIO INDIVIDUAL;AVENIDA EGIDIO FRANC RODRIGUES;170;75200000;N SRA DE LOURDES;PIRES DO RIO;GO;BAIXADA;PRIVADO;-17,2925624;-48,2808382;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
18854943000490;FILIAL;1990-10-03;TECMAQUINAS IND E COMERCIO EPP LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA MACAPA;350;35164253;VENEZA;IPATINGA;MG;BAIXADA;PRIVADO;-19,4690991;-42,5314675;S/N;S/N;S/N;SIM;S/N;NAO;S/N;INATIVA
31008907000120;MATRIZ;1986-06-26;W BASILIO MATERIAL DE CONSTRUCAO ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA CRISTIANO REIS M FILHO;817;27321740;VISTA ALEGRE;BARRA MANSA;RJ;BAIXADA;PRIVADO;-22,5102889;-44,1958736;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
25339003000690;FILIAL;1980-10-07;INDUSTRIA DE MOVEIS MAPLE LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA PROFESSOR ANTONIO AMARO;11;36500000;S/N;UBA;MG;BAIXADA;PRIVADO;-21,1228179;-42,9444623;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
60405420000180;MATRIZ;1989-04-24;HELOISA CANDIDO;2135;EMPRESARIO INDIVIDUAL;RUA FERNANDO FALCAO;780;03180000;VILA CLAUDIA;SAO PAULO;SP;BAIXADA;PRIVADO;-23,5606155;-46,5870487;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
57350134000150;MATRIZ;1987-05-05;ADILIA BELOTTI & CIA LTDA;2240;SOCIEDADE SIMPLES LIMITADA;RUA ANDRADE FERNANDES;97;05449050;VILA MADALENA;SAO PAULO;SP;BAIXADA;PRIVADO;-23,544729;-46,7060488;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
54767546000100;MATRIZ;1985-08-19;DAVANCO & GODOI LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DOUTOR FERNANDO ARENS;450;13160970;VILA QUEIROZ;ARTUR NOGUEIRA;SP;BAIXADA;PRIVADO;-22,5759847;-47,1691736;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
29529666004020;FILIAL;1988-03-03;NORTEX IGUACU COMERCIO DE ROUPAS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;BR 40;S/N;30670565;TREVO;BELO HORIZONTE;MG;BAIXADA;PRIVADO;-19,9636049;-43,9987026;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
25273111000100;MATRIZ;1988-05-17;OFERTAO CARMELITANO LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA UBERABA;86;38500000;LANGONI;MONTE CARMELO;MG;BAIXADA;PRIVADO;-18,7342524;-47,5038039;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
60495405000170;MATRIZ;1989-05-18;PEPE TRANSPORTES DE CARGA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;LOCALIDADE EST GUARUJA BERTNIOGA;SN;11410000;PRAIA DO PEREQUE;GUARUJA;SP;BAIXADA;PRIVADO;-23,9949104;-46,2568758;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
51366631000160;MATRIZ;1979-06-26;JOSE CARLOS SERVADIO;2135;EMPRESARIO INDIVIDUAL;RUA SAO JORGE;40;07114350;JARDIM SAO JORGE;GUARULHOS;SP;BAIXADA;PRIVADO;-23,532825;-46,5644398;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
56226145000160;MATRIZ;1986-08-22;DAFRE AUTO PECAS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA MARIA DAFFRE;338;03150020;QUINTA DA PAINEIRA;SAO PAULO;SP;BAIXADA;PRIVADO;-23,5848899;-46,5882784;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
54401856000360;FILIAL;1987-06-30;COMERCIAL SOGEMEC MAQUINAS E MOVEIS PARA ESCRITORIO EPP LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA DONA MARIA ELISA;500;13405190;VILA REZENDE;PIRACICABA;SP;BAIXADA;PRIVADO;-22,7157471;-47,6556207;S/N;S/N;S/N;SIM;S/N;NAO;S/N;INATIVA
60933603031480;FILIAL;1968-01-22;CESP COMPANHIA ENERGETICA DE SAO PAULO;2038;SOCIEDADE DE ECONOMIA MISTA;ESTRADA MUNICIPAL PACAEMBU MIRANDOPOL;SN;17860000;S/N;PACAEMBU;SP;BAIXADA;MISTA;-21,5587453;-51,2621469;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
51097004000170;MATRIZ;1979-11-08;A C GARCIA E IRMAOS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA SILVA JARDIM;1;16010340;CENTRO;ARACATUBA;SP;BAIXADA;PRIVADO;-21,2076121;-50,4369317;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
61189643000110;MATRIZ;1989-07-28;MANU & HELO INSTITUTO DE BELEZA LTDA;2240;SOCIEDADE SIMPLES LIMITADA;RUA PAULO DE AVELAR;1175;02243010;VILA DOM PEDRO II;SAO PAULO;SP;BAIXADA;PRIVADO;-23,4915703;-46,5992602;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
62217021000110;MATRIZ;1990-01-17;REPUBLIC HOME VIDEO LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DOS ANDRADAS;241;01208000;SANTA EFIGENIA;SAO PAULO;SP;BAIXADA;PRIVADO;-23,5381139;-46,6382136;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
60890456002140;FILIAL;1988-04-06;CDP PARTICIPACAO EMPREENDIMENTOS E ASSESSORIA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA THALES SANTOS FREIRE;923;09772040;BAETA NEVES;SAO BERNARDO DO CAMPO;SP;BAIXADA;PRIVADO;-23,6849417;-46,5451838;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
79272498000100;MATRIZ;1986-03-19;IVONE GLATZ BUZZI;2135;EMPRESARIO INDIVIDUAL;RUA JOAO FRANSNER PIONEIRO;450;89260160;CENTRO;JARAGUA DO SUL;SC;BAIXADA;PRIVADO;-26,4822209;-49,073477;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
66800400000190;MATRIZ;1991-08-29;A H LIMA;2135;EMPRESARIO INDIVIDUAL;RUA 13 DE MAIO;626;17300000;CENTRO;DOIS CORREGOS;SP;BAIXADA;PRIVADO;-22,3677944;-48,3836951;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
68487883000140;MATRIZ;1992-12-02;MVA ENGENHARIA ELETRICA & CONSULTORIA LTDA SC;2240;SOCIEDADE SIMPLES LIMITADA;RUA PEDRO NOEL;104;04703030;JARDIM DAS ACACIAS;SAO PAULO;SP;BAIXADA;PRIVADO;-23,6213276;-46,6928432;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
77495190000190;MATRIZ;1978-11-01;VALENTIN TITON;2135;EMPRESARIO INDIVIDUAL;RODOVIA PRT 280;SN;85525000;MARIOPOLIS;MARIOPOLIS;PR;BAIXADA;PRIVADO;-26,3569408;-52,5541594;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
35017318000160;MATRIZ;1989-11-03;LUIS COELHO ARAUJO ME;2135;EMPRESARIO INDIVIDUAL;RUA MOZART PINTO;336;62700000;CENTRO;CANINDE;CE;BAIXADA;PRIVADO;-4,3585018;-39,315496;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
36098705000130;MATRIZ;1990-04-03;NEONIO INDUSTRIA COMERCIO DE ROUPAS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ASSUNCAO;366;25075090;JARDIM VINTE E CINCO DE AGOSTO;DUQUE DE CAXIAS;RJ;BAIXADA;PRIVADO;-22,7869796;-43,3046776;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
36059186000100;MATRIZ;1990-09-24;BAR E MERCEARIA CRISNI LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA CARMEM PONTE MARCOLINO;815;25635240;ALTO DA SERRA;PETROPOLIS;RJ;BAIXADA;PRIVADO;-22,5302882;-43,1789466;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
41829128000140;MATRIZ;1992-02-27;ISOTERM COMERCIO E INDUSTRIA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DEZOITO DE DEZEMBRO;137;32341470;NOVO ELDORADO;CONTAGEM;MG;BAIXADA;PRIVADO;-19,9298665;-44,0586907;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
44779494000120;MATRIZ;1980-10-01;NADIR MENDES PEREIRA;2135;EMPRESARIO INDIVIDUAL;RUA XV DE NOVEMBRO;3280;15042102;CENTRO;SAO JOSE DO RIO PRETO;SP;BAIXADA;PRIVADO;-20,8143227;-49,381423;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
03261990000100;MATRIZ;1999-06-25;SEBASTIAO DE OLIVEIRA ME;2135;EMPRESARIO INDIVIDUAL;RUA JOAO IRIA NOGUEIRA;38;37800000;VIL A SANTO ANTONIO;GUAXUPE;MG;BAIXADA;PRIVADO;-21,3149956;-46,7077546;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
09020614000100;MATRIZ;2007-08-23;D A D COMERCIO E SERVICOS PARA ESCRITORIOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA JOAO VALERIO;148;69053080;NOSSA SRA DAS GRACAS;MANAUS;AM;BAIXADA;PRIVADO;-3,1067361;-60,024834;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
07400185000170;MATRIZ;2005-05-20;ROSINAIDE MARIA DA SILVA NASCIMENTO ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA MEIRA VASCONCELOS;150;55720000;CENTRO;JOAO ALFREDO;PE;BAIXADA;PRIVADO;-7,8624387;-35,5907807;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
02068086000110;MATRIZ;1997-08-18;OM MODAS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DOUTOR CEZARE ARDIZZONI;156;95043210;NOSSA SENHORA DE FATIMA;CAXIAS DO SUL;RS;BAIXADA;PRIVADO;-29,1634031;-51,1796683;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
02903873000130;MATRIZ;1998-12-01;ADILSON ALVES CORREA;2135;EMPRESARIO INDIVIDUAL;AVENIDA AUGUSTO DE LIMA;744;30190001;CENTRO;BELO HORIZONTE;MG;BAIXADA;PRIVADO;-19,922907;-43,9430718;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
78332251000160;MATRIZ;1980-03-05;SORVETERIA SHOW LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA REBOUCAS;484;86060330;S/N;LONDRINA;PR;BAIXADA;PRIVADO;-23,3059051;-51,1778554;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
01401481000100;MATRIZ;1996-08-30;GRUPO MUSICAL SAMBASGOD LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA 14 DE MARCO;30;40301155;URUGUAI;SALVADOR;BA;BAIXADA;PRIVADO;-12,9244366;-38,4380919;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
05021815000170;MATRIZ;2002-04-29;MAGIA E SEDUCAO CONFECCOES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;SOLDADO SUL;S/N;70310500;ASA SUL;BRASILIA;DF;BAIXADA;PRIVADO;-15,7942287;-47,8821658;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
10214522000140;MATRIZ;2008-07-28;LUIZ RENI GOMES DA LUZ ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA PADRE ANTONIO;1025;89874000;CENTRO;MARAVILHA;SC;BAIXADA;PRIVADO;-26,7713085;-53,1838481;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
13898782000170;MATRIZ;2011-07-01;IRINA RAINOV BRANDAO TOME MEI;2135;EMPRESARIO INDIVIDUAL;RUA JAIRO DE ALMEIDA MACHADO;50;02998060;JARAGUA;SAO PAULO;SP;ATIVA;PRIVADO;-23,4437336;-46,7287099;S/N;S/N;S/N;SIM;S/N;SIM;VERDE;MEDIA
15655564000130;MATRIZ;2012-06-04;JOSENALDO ABDIAS CHAGAS MEI;2135;EMPRESARIO INDIVIDUAL;RUA PROJETADA;27;55845000;CENTRO;BUENOS AIRES;PE;ATIVA;PRIVADO;-7,7209175;-35,326279;S/N;S/N;S/N;SIM;S/N;SIM;AMARELO;MEDIA
09380969000100;MATRIZ;2008-01-21;INSTITUTO DE IDIOMAS SUD VALINHOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA INDEPENDENCIA;489;13276030;VILA OLIVO;VALINHOS;SP;ATIVA;PRIVADO;-22,9748553;-46,9958566;S/N;S/N;S/N;SIM;S/N;NAO;AZUL;MEDIA
03863409000120;MATRIZ;2000-06-02;TRENA CONSTRUCAO E COMERCIO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;PRACA MERCADO PUBLICO;103;59790000;CENTRO;GOVERNADOR DIX SEPT ROSADO;RN;ATIVA;PRIVADO;-5,3972234;-37,5108091;S/N;S/N;S/N;NAO;S/N;NAO;LARANJA;ALTA
07087103000180;MATRIZ;2004-11-01;EMPORION DAS AGUAS DISTRIBUIDORA DE ALIMENTOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA JOAO JANUARIO AYROSO;1768;89253100;JARAGUA ESQUERDO;JARAGUA DO SUL;SC;ATIVA;PRIVADO;-26,5043763;-49,0959788;S/N;2;0;SIM;S/N;NAO;VERDE;MEDIA
15932970000100;MATRIZ;2012-07-05;ELEICAO 2012 FERNANDA LINS DE MEDEIROS MAIA VEREADOR;4090;CANDIDATO A CARGO POLITICO ELETIVO;AVENIDA MAJOR JOSE ANTAO;280;59327000;CENTRO;SAO FERNANDO;RN;BAIXADA;PRIVADO;-6,3790283;-37,1831609;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
10930615000170;MATRIZ;2009-06-04;A F DOMINGUES REPRESENTACAO COMERCIAL ME;2135;EMPRESARIO INDIVIDUAL;RUA LAFAYETE BERNARDES;38;29300787;GUANDU;CACHOEIRO DE ITAPEMIRIM;ES;BAIXADA;PRIVADO;-20,8467722;-41,1196502;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
11899346000190;MATRIZ;2010-04-20;PADARIA SEHN LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA FORTALEZA;280;96845630;VILA SCHULZ;SANTA CRUZ DO SUL;RS;ATIVA;PRIVADO;-29,7235883;-52,4469411;S/N;6;0;SIM;S/N;NAO;VERDE;ALTA
03802637000190;MATRIZ;2000-05-08;MILKY WAY CONFECCOES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA JOSE PAULINO;680;01120000;BOM RETIRO;SAO PAULO;SP;ATIVA;PRIVADO;-23,5283709;-46,6404015;S/N;1;0;SIM;1;NAO;LARANJA;ALTA
05204871000140;MATRIZ;2002-07-26;F E ARAUJO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA RENATO ANDRADE;4431;64010640;MOCAMBINHO;TERESINA;PI;ATIVA;PRIVADO;-5,0224423;-42,8148703;S/N;S/N;S/N;NAO;1;NAO;LARANJA;MEDIA
